TRAIN000153	57339a5bd058e614000b5e95
TRAIN000154	57339b36d058e614000b5ea3
TRAIN000155	57339b36d058e614000b5ea4
TRAIN000156	57339b36d058e614000b5ea5
TRAIN000157	57339b36d058e614000b5ea6
TRAIN000158	57339c184776f41900660ea5
TRAIN000159	57339c184776f41900660ea6
TRAIN000160	57339c184776f41900660ea7
TRAIN000161	57339c184776f41900660ea8
TRAIN000162	5733a3cbd058e614000b5f3f
TRAIN000163	5733a3cbd058e614000b5f40
TRAIN000164	5733a3cbd058e614000b5f41
TRAIN000165	5733a3cbd058e614000b5f42
TRAIN000166	5733a3cbd058e614000b5f43
TRAIN000167	5733a4c54776f41900660f2d
TRAIN000168	5733a4c54776f41900660f2e
TRAIN000169	5733a4c54776f41900660f2f
TRAIN000170	5733a4c54776f41900660f30
TRAIN000171	5733a4c54776f41900660f31
TRAIN000172	5733a55a4776f41900660f3a
TRAIN000173	5733a55a4776f41900660f3b
TRAIN000174	5733a55a4776f41900660f3c
TRAIN000175	5733a55a4776f41900660f3d
TRAIN000176	5733a55a4776f41900660f3e
TRAIN000177	5733adb64776f41900661001
TRAIN000178	5733adb64776f41900661002
TRAIN000179	5733adb64776f41900661003
TRAIN000180	5733adb64776f41900661004
TRAIN000181	5733b496d058e614000b60ce
TRAIN000182	5733b496d058e614000b60cf
TRAIN000183	5733b496d058e614000b60d0
TRAIN000184	5733b496d058e614000b60d1
TRAIN000185	5733b496d058e614000b60d2
TRAIN000186	573382a14776f41900660c2d
TRAIN000187	573382a14776f41900660c2e
TRAIN000188	573382a14776f41900660c2f
TRAIN000189	573382a14776f41900660c30
TRAIN000190	573382a14776f41900660c31
TRAIN000191	573383494776f41900660c41
TRAIN000192	573383494776f41900660c42
TRAIN000193	573383494776f41900660c43
TRAIN000194	573383494776f41900660c44
TRAIN000195	573383494776f41900660c45
TRAIN000196	573383e94776f41900660c5a
TRAIN000197	573383e94776f41900660c5b
TRAIN000198	573383e94776f41900660c5c
TRAIN000199	573383e94776f41900660c5d
TRAIN000200	573383e94776f41900660c5e
TRAIN000201	5733849bd058e614000b5c56
TRAIN000202	5733849bd058e614000b5c57
TRAIN000203	5733849bd058e614000b5c58
TRAIN000204	5733849bd058e614000b5c59
TRAIN000205	5733849bd058e614000b5c5a
TRAIN000206	573385394776f41900660c7f
TRAIN000207	573385394776f41900660c80
TRAIN000208	573385394776f41900660c81
TRAIN000209	573385394776f41900660c82
TRAIN000210	573385394776f41900660c83
TRAIN000211	5733c0064776f41900661198
TRAIN000212	5733c0064776f41900661199
TRAIN000213	5733c0064776f4190066119a
TRAIN000214	5733c0064776f4190066119b
TRAIN000215	5733c0e6d058e614000b61d7
TRAIN000216	5733c0e6d058e614000b61d8
TRAIN000217	5733c0e6d058e614000b61d9
TRAIN000218	5733c0e6d058e614000b61da
TRAIN000219	5733c0e6d058e614000b61db
TRAIN000220	5733c1a94776f419006611a6
TRAIN000221	5733c1a94776f419006611a7
TRAIN000222	5733c1a94776f419006611a8
TRAIN000223	5733c1a94776f419006611a9
TRAIN000224	5733c1a94776f419006611aa
TRAIN000225	5733c29c4776f419006611b8
TRAIN000226	5733c29c4776f419006611b9
TRAIN000227	5733c29c4776f419006611ba
TRAIN000228	5733c29c4776f419006611bb
TRAIN000229	5733c29c4776f419006611bc
TRAIN000230	5733c3184776f419006611c2
TRAIN000231	5733c3184776f419006611c3
TRAIN000232	5733c3184776f419006611c4
TRAIN000233	5733c3184776f419006611c5
TRAIN000234	5733c3184776f419006611c6
TRAIN000235	5733c4494776f419006611da
TRAIN000236	5733c4494776f419006611db
TRAIN000237	5733c4494776f419006611dc
TRAIN000238	5733c4494776f419006611dd
TRAIN000239	5733c4494776f419006611de
TRAIN000240	5733c743d058e614000b622d
TRAIN000241	5733c743d058e614000b622e
TRAIN000242	5733c743d058e614000b622f
TRAIN000243	5733c743d058e614000b6230
TRAIN000244	5733c743d058e614000b6231
TRAIN000245	5733ca05d058e614000b6263
TRAIN000246	5733ca05d058e614000b6264
TRAIN000247	5733ca05d058e614000b6265
TRAIN000248	5733ca05d058e614000b6266
TRAIN000249	5733ca05d058e614000b6267
TRAIN000250	5733caf74776f4190066124c
TRAIN000251	5733caf74776f4190066124d
TRAIN000252	5733caf74776f4190066124e
TRAIN000253	5733caf74776f4190066124f
TRAIN000254	5733caf74776f41900661250
TRAIN000255	5733cbdad058e614000b628d
TRAIN000256	5733cbdad058e614000b628e
TRAIN000257	5733cbdad058e614000b628f
TRAIN000258	5733cbdad058e614000b6290
TRAIN000259	5733cbdad058e614000b6291
TRAIN000260	5733ccbe4776f41900661270
TRAIN000261	5733ccbe4776f41900661271
TRAIN000262	5733ccbe4776f41900661272
TRAIN000263	5733ccbe4776f41900661273
TRAIN000264	5733ccbe4776f41900661274
TRAIN000265	5733cd504776f4190066128e
TRAIN000266	5733cd504776f4190066128f
TRAIN000267	5733cd504776f41900661290
TRAIN000268	5733cd504776f41900661291
TRAIN000269	5733cd504776f41900661292
TRAIN000270	56be85543aeaaa14008c9063
TRAIN000271	56be85543aeaaa14008c9065
TRAIN000272	56be85543aeaaa14008c9066
TRAIN000273	56bf6b0f3aeaaa14008c9601
TRAIN000274	56bf6b0f3aeaaa14008c9602
TRAIN000275	56bf6b0f3aeaaa14008c9603
TRAIN000276	56bf6b0f3aeaaa14008c9604
TRAIN000277	56bf6b0f3aeaaa14008c9605
TRAIN000278	56cef8faaab44d1400b88d67
TRAIN000279	56cef8faaab44d1400b88d68
TRAIN000280	56cef8faaab44d1400b88d6a
TRAIN000281	56cef8faaab44d1400b88d6b
TRAIN000282	56d43c5f2ccc5a1400d830a9
TRAIN000283	56d43c5f2ccc5a1400d830aa
TRAIN000284	56d43c5f2ccc5a1400d830ab
TRAIN000285	56d43c5f2ccc5a1400d830ac
TRAIN000286	56d43c5f2ccc5a1400d830ad
TRAIN000287	56d43ce42ccc5a1400d830b4
TRAIN000288	56d43ce42ccc5a1400d830b5
TRAIN000289	56d43ce42ccc5a1400d830b6
TRAIN000290	56be86cf3aeaaa14008c9076
TRAIN000291	56be86cf3aeaaa14008c9078
TRAIN000292	56be86cf3aeaaa14008c9079
TRAIN000293	56bf6e823aeaaa14008c9627
TRAIN000294	56bf6e823aeaaa14008c9629
TRAIN000295	56bf6e823aeaaa14008c962a
TRAIN000296	56bf6e823aeaaa14008c962b
TRAIN000297	56d43da72ccc5a1400d830bd
TRAIN000298	56d43da72ccc5a1400d830be
TRAIN000299	56d43da72ccc5a1400d830bf
TRAIN000300	56d43da72ccc5a1400d830c0
TRAIN000301	56d43da72ccc5a1400d830c1
TRAIN000302	56be88473aeaaa14008c9080
TRAIN000303	56be88473aeaaa14008c9083
TRAIN000304	56be88473aeaaa14008c9084
TRAIN000305	56bf725c3aeaaa14008c9643
TRAIN000306	56bf725c3aeaaa14008c9644
TRAIN000307	56bf725c3aeaaa14008c9645
TRAIN000308	56bf725c3aeaaa14008c9646
TRAIN000309	56bf725c3aeaaa14008c9647
TRAIN000310	56d43f7e2ccc5a1400d830c7
TRAIN000311	56d43f7e2ccc5a1400d830c8
TRAIN000312	56d43f7e2ccc5a1400d830c9
TRAIN000313	56d43f7e2ccc5a1400d830cb
TRAIN000314	56be892d3aeaaa14008c908b
TRAIN000315	56be892d3aeaaa14008c908c
TRAIN000316	56be892d3aeaaa14008c908d
TRAIN000317	56be892d3aeaaa14008c908e
TRAIN000318	56bf74d53aeaaa14008c9659
TRAIN000319	56bf74d53aeaaa14008c965a
TRAIN000320	56bf74d53aeaaa14008c965b
TRAIN000321	56bf74d53aeaaa14008c965d
TRAIN000322	56d440df2ccc5a1400d830d1
TRAIN000323	56d440df2ccc5a1400d830d2
TRAIN000324	56d440df2ccc5a1400d830d3
TRAIN000325	56d440df2ccc5a1400d830d4
TRAIN000326	56d440df2ccc5a1400d830d5
TRAIN000327	56be8a583aeaaa14008c9094
TRAIN000328	56be8a583aeaaa14008c9095
TRAIN000329	56be8a583aeaaa14008c9097
TRAIN000330	56bf76ef3aeaaa14008c9664
TRAIN000331	56bf76ef3aeaaa14008c9665
TRAIN000332	56bf76ef3aeaaa14008c9666
TRAIN000333	56bf76ef3aeaaa14008c9667
TRAIN000334	56d443ef2ccc5a1400d830db
TRAIN000335	56d443ef2ccc5a1400d830dc
TRAIN000336	56d443ef2ccc5a1400d830dd
TRAIN000337	56d443ef2ccc5a1400d830df
TRAIN000338	56be8bab3aeaaa14008c909f
TRAIN000339	56be8bab3aeaaa14008c90a0
TRAIN000340	56be8bab3aeaaa14008c90a1
TRAIN000341	56bf79c73aeaaa14008c966d
TRAIN000342	56bf79c73aeaaa14008c966e
TRAIN000343	56bf79c73aeaaa14008c966f
TRAIN000344	56bf79c73aeaaa14008c9670
TRAIN000345	56bf79c73aeaaa14008c9671
TRAIN000346	56d45abf2ccc5a1400d830e5
TRAIN000347	56d45abf2ccc5a1400d830e6
TRAIN000348	56d45abf2ccc5a1400d830e7
TRAIN000349	56d45abf2ccc5a1400d830e8
TRAIN000350	56d45abf2ccc5a1400d830e9
TRAIN000351	56be8c8a3aeaaa14008c90a9
TRAIN000352	56be8c8a3aeaaa14008c90ab
TRAIN000353	56be8c8a3aeaaa14008c90ac
TRAIN000354	56bf7cb63aeaaa14008c9677
TRAIN000355	56bf7cb63aeaaa14008c9678
TRAIN000356	56bf7cb63aeaaa14008c9679
TRAIN000357	56bf7cb63aeaaa14008c967a
TRAIN000358	56bf7cb63aeaaa14008c967b
TRAIN000359	56d45fcb2ccc5a1400d830f9
TRAIN000360	56d45fcb2ccc5a1400d830fa
TRAIN000361	56d45fcb2ccc5a1400d830fb
TRAIN000362	56d45fcb2ccc5a1400d830fc
TRAIN000363	56d45fcb2ccc5a1400d830fd
TRAIN000364	56be8d423aeaaa14008c90b2
TRAIN000365	56be8d423aeaaa14008c90b3
TRAIN000366	56be8d423aeaaa14008c90b6
TRAIN000367	56bf7e603aeaaa14008c9681
TRAIN000368	56bf7e603aeaaa14008c9682
TRAIN000369	56bf7e603aeaaa14008c9685
TRAIN000370	56d462f82ccc5a1400d8311f
TRAIN000371	56d462f82ccc5a1400d83120
TRAIN000372	56d462f82ccc5a1400d83121
TRAIN000373	56d462f82ccc5a1400d83123
TRAIN000374	56be8e353aeaaa14008c90c6
TRAIN000375	56be8e353aeaaa14008c90c7
TRAIN000376	56be8e353aeaaa14008c90c8
TRAIN000377	56be8e353aeaaa14008c90c9
TRAIN000378	56bf89cfa10cfb1400551162
TRAIN000379	56bf89cfa10cfb1400551163
TRAIN000380	56d4831f2ccc5a1400d83154
TRAIN000381	56d4831f2ccc5a1400d83155
TRAIN000382	56d4831f2ccc5a1400d83156
TRAIN000383	56d4831f2ccc5a1400d83157
TRAIN000384	56d4831f2ccc5a1400d83158
TRAIN000385	56be8fdf3aeaaa14008c90da
TRAIN000386	56be8fdf3aeaaa14008c90db
TRAIN000387	56be8fdf3aeaaa14008c90dc
TRAIN000388	56be8fdf3aeaaa14008c90dd
TRAIN000389	56be8fdf3aeaaa14008c90de
TRAIN000390	56bf8c8aa10cfb140055116b
TRAIN000391	56bf8c8aa10cfb140055116c
TRAIN000392	56bf8c8aa10cfb140055116d
TRAIN000393	56bf8c8aa10cfb140055116e
TRAIN000394	56bf8c8aa10cfb140055116f
TRAIN000395	56d484312ccc5a1400d8315e
TRAIN000396	56d484312ccc5a1400d8315f
TRAIN000397	56d484312ccc5a1400d83160
TRAIN000398	56d484312ccc5a1400d83161
TRAIN000399	56d484312ccc5a1400d83162
TRAIN000400	56be90ee3aeaaa14008c90e4
TRAIN000401	56be90ee3aeaaa14008c90e5
TRAIN000402	56be90ee3aeaaa14008c90e6
TRAIN000403	56be90ee3aeaaa14008c90e7
TRAIN000404	56be90ee3aeaaa14008c90e8
TRAIN000405	56bf8fc1a10cfb1400551175
TRAIN000406	56bf8fc1a10cfb1400551176
TRAIN000407	56bf8fc1a10cfb1400551177
TRAIN000408	56bf8fc1a10cfb1400551178
TRAIN000409	56d4b9702ccc5a1400d83172
TRAIN000410	56d4b9702ccc5a1400d83173
TRAIN000411	56d4b9702ccc5a1400d83174
TRAIN000412	56d4b9702ccc5a1400d83175
TRAIN000413	56d4b9702ccc5a1400d83176
TRAIN000414	56be91b23aeaaa14008c90f0
TRAIN000415	56be91b23aeaaa14008c90f2
TRAIN000416	56bf91c6a10cfb140055117f
TRAIN000417	56bf91c6a10cfb1400551181
TRAIN000418	56bf91c6a10cfb1400551182
TRAIN000419	56bf91c6a10cfb1400551183
TRAIN000420	56d4baf92ccc5a1400d8317c
TRAIN000421	56d4baf92ccc5a1400d8317d
TRAIN000422	56d4baf92ccc5a1400d8317e
TRAIN000423	56d4baf92ccc5a1400d8317f
TRAIN000424	56be932e3aeaaa14008c90f9
TRAIN000425	56be932e3aeaaa14008c90fa
TRAIN000426	56be932e3aeaaa14008c90fb
TRAIN000427	56be932e3aeaaa14008c90fc
TRAIN000428	56bf940da10cfb1400551189
TRAIN000429	56bf940da10cfb140055118a
TRAIN000430	56bf940da10cfb140055118b
TRAIN000431	56d4bc642ccc5a1400d83190
TRAIN000432	56d4bc642ccc5a1400d83191
TRAIN000433	56d4bc642ccc5a1400d83192
TRAIN000434	56d4bc642ccc5a1400d83193
TRAIN000435	56be94703aeaaa14008c9102
TRAIN000436	56be94703aeaaa14008c9103
TRAIN000437	56be94703aeaaa14008c9104
TRAIN000438	56be94703aeaaa14008c9105
TRAIN000439	56be94703aeaaa14008c9106
TRAIN000440	56bf95eaa10cfb1400551194
TRAIN000441	56bf95eaa10cfb1400551195
TRAIN000442	56bf95eaa10cfb1400551196
TRAIN000443	56d4bd272ccc5a1400d831a0
TRAIN000444	56d4bd272ccc5a1400d831a1
TRAIN000445	56d4bd272ccc5a1400d831a2
TRAIN000446	56d4bd272ccc5a1400d831a3
TRAIN000447	56d4bd272ccc5a1400d831a4
TRAIN000448	56be95823aeaaa14008c910c
TRAIN000449	56be95823aeaaa14008c910d
TRAIN000450	56be95823aeaaa14008c910e
TRAIN000451	56be95823aeaaa14008c910f
TRAIN000452	56be95823aeaaa14008c9110
TRAIN000453	56bf97aba10cfb140055119e
TRAIN000454	56bf97aba10cfb140055119f
TRAIN000455	56bf97aba10cfb14005511a0
TRAIN000456	56bf97aba10cfb14005511a1
TRAIN000457	56d4bf242ccc5a1400d831be
TRAIN000458	56d4bf242ccc5a1400d831bf
TRAIN000459	56d4bf242ccc5a1400d831c0
TRAIN000460	56d4bf242ccc5a1400d831c1
TRAIN000461	56d4bf242ccc5a1400d831c2
TRAIN000462	56be96653aeaaa14008c9116
TRAIN000463	56be96653aeaaa14008c9117
TRAIN000464	56be96653aeaaa14008c9118
TRAIN000465	56be96653aeaaa14008c9119
TRAIN000466	56be96653aeaaa14008c911a
TRAIN000467	56bf99aca10cfb14005511a7
TRAIN000468	56bf99aca10cfb14005511a9
TRAIN000469	56bf99aca10cfb14005511aa
TRAIN000470	56bf99aca10cfb14005511ab
TRAIN000471	56d4c0452ccc5a1400d831c8
TRAIN000472	56d4c0452ccc5a1400d831c9
TRAIN000473	56d4c0452ccc5a1400d831ca
TRAIN000474	56d4c0452ccc5a1400d831cb
TRAIN000475	56be973d3aeaaa14008c9120
TRAIN000476	56be973d3aeaaa14008c9121
TRAIN000477	56be973d3aeaaa14008c9122
TRAIN000478	56be973d3aeaaa14008c9123
TRAIN000479	56be973d3aeaaa14008c9124
TRAIN000480	56bf9b57a10cfb14005511b1
TRAIN000481	56bf9b57a10cfb14005511b2
TRAIN000482	56bf9b57a10cfb14005511b3
TRAIN000483	56bf9b57a10cfb14005511b4
TRAIN000484	56bf9b57a10cfb14005511b5
TRAIN000485	56d4c1452ccc5a1400d831dc
TRAIN000486	56d4c1452ccc5a1400d831de
TRAIN000487	56d4c1452ccc5a1400d831df
TRAIN000488	56d4c1452ccc5a1400d831e0
TRAIN000489	56be97c73aeaaa14008c912a
TRAIN000490	56be97c73aeaaa14008c912b
TRAIN000491	56be97c73aeaaa14008c912e
TRAIN000492	56bf9c70a10cfb14005511bb
TRAIN000493	56bf9c70a10cfb14005511bc
TRAIN000494	56bf9c70a10cfb14005511bd
TRAIN000495	56bf9c70a10cfb14005511bf
TRAIN000496	56d4c1c12ccc5a1400d831e6
TRAIN000497	56d4c1c12ccc5a1400d831e7
TRAIN000498	56d4c1c12ccc5a1400d831e8
TRAIN000499	56d4c1c12ccc5a1400d831e9
TRAIN000500	56be99b53aeaaa14008c913e
TRAIN000501	56be99b53aeaaa14008c913f
TRAIN000502	56be99b53aeaaa14008c9140
TRAIN000503	56be99b53aeaaa14008c9141
TRAIN000504	56be99b53aeaaa14008c9142
TRAIN000505	56bf9dbda10cfb14005511c5
TRAIN000506	56bf9dbda10cfb14005511c6
TRAIN000507	56bf9dbda10cfb14005511c8
TRAIN000508	56bf9dbda10cfb14005511c9
TRAIN000509	56d4c2b22ccc5a1400d831f2
TRAIN000510	56d4c2b22ccc5a1400d831f3
TRAIN000511	56d4c2b22ccc5a1400d831f4
TRAIN000512	56d4c2b22ccc5a1400d831f5
TRAIN000513	56be9add3aeaaa14008c9152
TRAIN000514	56be9add3aeaaa14008c9153
TRAIN000515	56be9add3aeaaa14008c9155
TRAIN000516	56be9add3aeaaa14008c9156
TRAIN000517	56bf9f6aa10cfb14005511cf
TRAIN000518	56bf9f6aa10cfb14005511d0
TRAIN000519	56bf9f6aa10cfb14005511d2
TRAIN000520	56bf9f6aa10cfb14005511d3
TRAIN000521	56d4c4532ccc5a1400d83204
TRAIN000522	56d4c4532ccc5a1400d83205
TRAIN000523	56d4c4532ccc5a1400d83206
TRAIN000524	56d4c4532ccc5a1400d83207
TRAIN000525	56d4c4532ccc5a1400d83208
TRAIN000526	56be9bb83aeaaa14008c915c
TRAIN000527	56be9bb83aeaaa14008c915d
TRAIN000528	56be9bb83aeaaa14008c915e
TRAIN000529	56be9bb83aeaaa14008c9160
TRAIN000530	56bfa087a10cfb14005511d9
TRAIN000531	56bfa087a10cfb14005511da
TRAIN000532	56bfa087a10cfb14005511dc
TRAIN000533	56bfa087a10cfb14005511dd
TRAIN000534	56d4c4e72ccc5a1400d83218
TRAIN000535	56d4c4e72ccc5a1400d83219
TRAIN000536	56d4c4e72ccc5a1400d8321a
TRAIN000537	56d4c4e72ccc5a1400d8321b
TRAIN000538	56d4c4e72ccc5a1400d8321c
TRAIN000539	56be9c863aeaaa14008c9166
TRAIN000540	56be9c863aeaaa14008c9169
TRAIN000541	56be9c863aeaaa14008c916a
TRAIN000542	56bfa24ea10cfb14005511e3
TRAIN000543	56bfa24ea10cfb14005511e4
TRAIN000544	56bfa24ea10cfb14005511e5
TRAIN000545	56bfa24ea10cfb14005511e7
TRAIN000546	56d4c6b02ccc5a1400d83222
TRAIN000547	56d4c6b02ccc5a1400d83223
TRAIN000548	56d4c6b02ccc5a1400d83224
TRAIN000549	56d4c6b02ccc5a1400d83225
TRAIN000550	56d4c6b02ccc5a1400d83226
TRAIN000551	56be9d3d3aeaaa14008c9170
TRAIN000552	56be9d3d3aeaaa14008c9172
TRAIN000553	56be9d3d3aeaaa14008c9173
TRAIN000554	56be9d3d3aeaaa14008c9174
TRAIN000555	56bfa3cca10cfb14005511ee
TRAIN000556	56bfa3cca10cfb14005511ef
TRAIN000557	56bfa3cca10cfb14005511f0
TRAIN000558	56bfa3cca10cfb14005511f1
TRAIN000559	56d4c75a2ccc5a1400d8322c
TRAIN000560	56d4c75a2ccc5a1400d8322d
TRAIN000561	56d4c75a2ccc5a1400d8322e
TRAIN000562	56d4c75a2ccc5a1400d8322f
TRAIN000563	56d4c75a2ccc5a1400d83230
TRAIN000564	56be9e453aeaaa14008c917a
TRAIN000565	56bfa5b3a10cfb14005511f7
TRAIN000566	56bfa5b3a10cfb14005511f8
TRAIN000567	56bfa5b3a10cfb14005511f9
TRAIN000568	56bfa5b3a10cfb14005511fa
TRAIN000569	56bfa5b3a10cfb14005511fb
TRAIN000570	56d4cde92ccc5a1400d83236
TRAIN000571	56d4cde92ccc5a1400d83237
TRAIN000572	56d4cde92ccc5a1400d83238
TRAIN000573	56d4cde92ccc5a1400d83239
TRAIN000574	56be9eea3aeaaa14008c9184
TRAIN000575	56be9eea3aeaaa14008c9185
TRAIN000576	56be9eea3aeaaa14008c9186
TRAIN000577	56be9eea3aeaaa14008c9187
TRAIN000578	56bea1f53aeaaa14008c918e
TRAIN000579	56bea1f53aeaaa14008c918f
TRAIN000580	56bea1f53aeaaa14008c9191
TRAIN000581	56bfa761a10cfb1400551201
TRAIN000582	56bfa761a10cfb1400551202
TRAIN000583	56bfa761a10cfb1400551204
TRAIN000584	56bfa761a10cfb1400551205
TRAIN000585	56d4ceac2ccc5a1400d83240
TRAIN000586	56d4ceac2ccc5a1400d83241
TRAIN000587	56d4ceac2ccc5a1400d83242
TRAIN000588	56d4ceac2ccc5a1400d83243
TRAIN000589	56d4ceac2ccc5a1400d83244
TRAIN000590	56bea27b3aeaaa14008c9199
TRAIN000591	56bea27b3aeaaa14008c919a
TRAIN000592	56bfa8bba10cfb140055120b
TRAIN000593	56bfa8bba10cfb140055120c
TRAIN000594	56bfa8bba10cfb140055120d
TRAIN000595	56bfa8bba10cfb140055120f
TRAIN000596	56d4cee32ccc5a1400d8324a
